city,date,day_of_week,violation_type,count,period,treatment,release_id,release_date,days_from_release
NYC,2014-03-10,0,redlight,5.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-35
NYC,2014-03-10,0,speed,1.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-35
NYC,2014-03-10,0,unknown,9.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-35
NYC,2014-03-11,1,other,3.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-34
NYC,2014-03-11,1,redlight,8.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-34
NYC,2014-03-11,1,unknown,3.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-34
NYC,2014-03-12,2,other,3.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-33
NYC,2014-03-12,2,redlight,6.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-33
NYC,2014-03-12,2,unknown,4.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-33
NYC,2014-03-13,3,other,4.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-32
NYC,2014-03-13,3,redlight,7.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-32
NYC,2014-03-13,3,unknown,7.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-32
NYC,2014-03-14,4,other,4.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-31
NYC,2014-03-14,4,redlight,5.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-31
NYC,2014-03-14,4,unknown,9.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-31
NYC,2014-03-15,5,other,5.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-30
NYC,2014-03-15,5,redlight,2.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-30
NYC,2014-03-15,5,unknown,1.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-30
NYC,2014-03-16,6,redlight,7.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-29
NYC,2014-03-16,6,unknown,1.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-29
NYC,2014-03-17,0,other,4.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-28
NYC,2014-03-17,0,redlight,7.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-28
NYC,2014-03-17,0,unknown,3.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-28
NYC,2014-03-18,1,other,8.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-27
NYC,2014-03-18,1,redlight,8.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-27
NYC,2014-03-18,1,unknown,3.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-27
NYC,2014-03-19,2,other,3.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-26
NYC,2014-03-19,2,redlight,2.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-26
NYC,2014-03-19,2,unknown,5.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-26
NYC,2014-03-20,3,other,3.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-25
NYC,2014-03-20,3,redlight,4.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-25
NYC,2014-03-20,3,unknown,4.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-25
NYC,2014-03-21,4,other,4.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-24
NYC,2014-03-21,4,redlight,11.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-24
NYC,2014-03-21,4,unknown,2.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-24
NYC,2014-03-22,5,other,6.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-23
NYC,2014-03-22,5,redlight,6.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-23
NYC,2014-03-22,5,unknown,5.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-23
NYC,2014-03-23,6,redlight,5.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-22
NYC,2014-03-23,6,unknown,1.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-22
NYC,2014-03-24,0,other,8.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-21
NYC,2014-03-24,0,redlight,2.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-21
NYC,2014-03-24,0,speed,1.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-21
NYC,2014-03-24,0,unknown,6.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-21
NYC,2014-03-25,1,other,5.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-20
NYC,2014-03-25,1,redlight,6.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-20
NYC,2014-03-25,1,unknown,7.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-20
NYC,2014-03-26,2,other,3.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-19
NYC,2014-03-26,2,redlight,9.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-19
NYC,2014-03-26,2,unknown,35.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-19
NYC,2014-03-27,3,other,6.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-18
NYC,2014-03-27,3,redlight,8.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-18
NYC,2014-03-27,3,unknown,32.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-18
NYC,2014-03-28,4,other,7.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-17
NYC,2014-03-28,4,redlight,9.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-17
NYC,2014-03-28,4,unknown,18.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-17
NYC,2014-03-29,5,other,3.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-16
NYC,2014-03-29,5,redlight,7.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-16
NYC,2014-03-29,5,unknown,23.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-16
NYC,2014-03-30,6,other,2.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-15
NYC,2014-03-30,6,redlight,4.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-15
NYC,2014-03-30,6,unknown,5.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-15
NYC,2014-03-31,0,redlight,4.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-14
NYC,2014-03-31,0,unknown,24.0,pre,reference,GTA V_ref_-1yr,2014-04-14,-14
Chicago,2014-07-01,1,redlight,1677.0,post,reference,GTA V_ref_-1yr,2014-04-14,78
Chicago,2014-07-01,1,speed,4956.0,post,reference,GTA V_ref_-1yr,2014-04-14,78
Chicago,2014-07-02,2,redlight,1637.0,post,reference,GTA V_ref_-1yr,2014-04-14,79
Chicago,2014-07-02,2,speed,3977.0,post,reference,GTA V_ref_-1yr,2014-04-14,79
Chicago,2014-07-03,3,redlight,2026.0,post,reference,GTA V_ref_-1yr,2014-04-14,80
Chicago,2014-07-03,3,speed,4852.0,post,reference,GTA V_ref_-1yr,2014-04-14,80
Chicago,2014-07-04,4,redlight,1958.0,post,reference,GTA V_ref_-1yr,2014-04-14,81
Chicago,2014-07-04,4,speed,3695.0,post,reference,GTA V_ref_-1yr,2014-04-14,81
Chicago,2014-07-05,5,redlight,1880.0,post,reference,GTA V_ref_-1yr,2014-04-14,82
Chicago,2014-07-05,5,speed,3489.0,post,reference,GTA V_ref_-1yr,2014-04-14,82
Chicago,2014-07-06,6,redlight,1751.0,post,reference,GTA V_ref_-1yr,2014-04-14,83
Chicago,2014-07-06,6,speed,3599.0,post,reference,GTA V_ref_-1yr,2014-04-14,83
Chicago,2014-07-07,0,redlight,1721.0,post,reference,GTA V_ref_-1yr,2014-04-14,84
Chicago,2014-07-07,0,speed,4776.0,post,reference,GTA V_ref_-1yr,2014-04-14,84
Chicago,2014-07-08,1,redlight,1566.0,post,reference,GTA V_ref_-1yr,2014-04-14,85
Chicago,2014-07-08,1,speed,4735.0,post,reference,GTA V_ref_-1yr,2014-04-14,85
Chicago,2014-07-09,2,redlight,1750.0,post,reference,GTA V_ref_-1yr,2014-04-14,86
Chicago,2014-07-09,2,speed,4833.0,post,reference,GTA V_ref_-1yr,2014-04-14,86
Chicago,2014-07-10,3,redlight,1838.0,post,reference,GTA V_ref_-1yr,2014-04-14,87
Chicago,2014-07-10,3,speed,4589.0,post,reference,GTA V_ref_-1yr,2014-04-14,87
Chicago,2014-07-11,4,redlight,2033.0,post,reference,GTA V_ref_-1yr,2014-04-14,88
Chicago,2014-07-11,4,speed,4290.0,post,reference,GTA V_ref_-1yr,2014-04-14,88
NYC,2014-06-13,4,other,59.0,post,reference,GTA V_ref_-1yr,2014-04-14,60
NYC,2014-06-13,4,redlight,17.0,post,reference,GTA V_ref_-1yr,2014-04-14,60
NYC,2014-06-13,4,unknown,9.0,post,reference,GTA V_ref_-1yr,2014-04-14,60
NYC,2014-06-14,5,other,37.0,post,reference,GTA V_ref_-1yr,2014-04-14,61
NYC,2014-06-14,5,redlight,23.0,post,reference,GTA V_ref_-1yr,2014-04-14,61
NYC,2014-06-14,5,unknown,3.0,post,reference,GTA V_ref_-1yr,2014-04-14,61
NYC,2014-06-15,6,other,44.0,post,reference,GTA V_ref_-1yr,2014-04-14,62
NYC,2014-06-15,6,redlight,15.0,post,reference,GTA V_ref_-1yr,2014-04-14,62
NYC,2014-06-15,6,unknown,1.0,post,reference,GTA V_ref_-1yr,2014-04-14,62
NYC,2014-06-16,0,other,79.0,post,reference,GTA V_ref_-1yr,2014-04-14,63
NYC,2014-06-16,0,redlight,15.0,post,reference,GTA V_ref_-1yr,2014-04-14,63
NYC,2014-06-16,0,unknown,9.0,post,reference,GTA V_ref_-1yr,2014-04-14,63
NYC,2014-06-17,1,other,65.0,post,reference,GTA V_ref_-1yr,2014-04-14,64
NYC,2014-06-17,1,redlight,9.0,post,reference,GTA V_ref_-1yr,2014-04-14,64
NYC,2014-06-17,1,speed,1.0,post,reference,GTA V_ref_-1yr,2014-04-14,64
NYC,2014-06-17,1,unknown,13.0,post,reference,GTA V_ref_-1yr,2014-04-14,64
NYC,2014-06-18,2,other,54.0,post,reference,GTA V_ref_-1yr,2014-04-14,65
NYC,2014-06-18,2,redlight,18.0,post,reference,GTA V_ref_-1yr,2014-04-14,65
NYC,2014-06-18,2,unknown,7.0,post,reference,GTA V_ref_-1yr,2014-04-14,65
NYC,2014-06-19,3,other,71.0,post,reference,GTA V_ref_-1yr,2014-04-14,66
NYC,2014-06-19,3,redlight,7.0,post,reference,GTA V_ref_-1yr,2014-04-14,66
NYC,2014-06-19,3,unknown,4.0,post,reference,GTA V_ref_-1yr,2014-04-14,66
NYC,2014-06-20,4,other,52.0,post,reference,GTA V_ref_-1yr,2014-04-14,67
NYC,2014-06-20,4,redlight,17.0,post,reference,GTA V_ref_-1yr,2014-04-14,67
NYC,2014-06-20,4,unknown,3.0,post,reference,GTA V_ref_-1yr,2014-04-14,67
NYC,2014-06-21,5,other,47.0,post,reference,GTA V_ref_-1yr,2014-04-14,68
NYC,2014-06-21,5,redlight,25.0,post,reference,GTA V_ref_-1yr,2014-04-14,68
NYC,2014-06-21,5,unknown,6.0,post,reference,GTA V_ref_-1yr,2014-04-14,68
NYC,2014-06-22,6,other,32.0,post,reference,GTA V_ref_-1yr,2014-04-14,69
NYC,2014-06-22,6,redlight,17.0,post,reference,GTA V_ref_-1yr,2014-04-14,69
NYC,2014-06-22,6,unknown,3.0,post,reference,GTA V_ref_-1yr,2014-04-14,69
NYC,2014-06-23,0,other,56.0,post,reference,GTA V_ref_-1yr,2014-04-14,70
NYC,2014-06-23,0,redlight,14.0,post,reference,GTA V_ref_-1yr,2014-04-14,70
NYC,2014-06-23,0,speed,2.0,post,reference,GTA V_ref_-1yr,2014-04-14,70
NYC,2014-06-23,0,unknown,8.0,post,reference,GTA V_ref_-1yr,2014-04-14,70
NYC,2014-06-24,1,other,68.0,post,reference,GTA V_ref_-1yr,2014-04-14,71
NYC,2014-06-24,1,redlight,21.0,post,reference,GTA V_ref_-1yr,2014-04-14,71
NYC,2014-06-24,1,unknown,3.0,post,reference,GTA V_ref_-1yr,2014-04-14,71
NYC,2014-06-25,2,other,2.0,post,reference,GTA V_ref_-1yr,2014-04-14,72
NYC,2014-06-25,2,redlight,16.0,post,reference,GTA V_ref_-1yr,2014-04-14,72
NYC,2014-06-25,2,speed,1.0,post,reference,GTA V_ref_-1yr,2014-04-14,72
NYC,2014-06-25,2,unknown,44.0,post,reference,GTA V_ref_-1yr,2014-04-14,72
NYC,2014-06-26,3,other,7.0,post,reference,GTA V_ref_-1yr,2014-04-14,73
NYC,2014-06-26,3,redlight,15.0,post,reference,GTA V_ref_-1yr,2014-04-14,73
NYC,2014-06-26,3,unknown,49.0,post,reference,GTA V_ref_-1yr,2014-04-14,73
NYC,2014-06-27,4,other,2.0,post,reference,GTA V_ref_-1yr,2014-04-14,74
NYC,2014-06-27,4,redlight,22.0,post,reference,GTA V_ref_-1yr,2014-04-14,74
NYC,2014-06-27,4,unknown,38.0,post,reference,GTA V_ref_-1yr,2014-04-14,74
NYC,2014-06-28,5,other,8.0,post,reference,GTA V_ref_-1yr,2014-04-14,75
NYC,2014-06-28,5,redlight,22.0,post,reference,GTA V_ref_-1yr,2014-04-14,75
NYC,2014-06-28,5,unknown,24.0,post,reference,GTA V_ref_-1yr,2014-04-14,75
NYC,2014-06-29,6,other,3.0,post,reference,GTA V_ref_-1yr,2014-04-14,76
NYC,2014-06-29,6,redlight,14.0,post,reference,GTA V_ref_-1yr,2014-04-14,76
NYC,2014-06-29,6,unknown,22.0,post,reference,GTA V_ref_-1yr,2014-04-14,76
NYC,2014-06-30,0,other,6.0,post,reference,GTA V_ref_-1yr,2014-04-14,77
NYC,2014-06-30,0,redlight,15.0,post,reference,GTA V_ref_-1yr,2014-04-14,77
NYC,2014-06-30,0,unknown,38.0,post,reference,GTA V_ref_-1yr,2014-04-14,77
NYC,2014-07-01,1,other,7.0,post,reference,GTA V_ref_-1yr,2014-04-14,78
NYC,2014-07-01,1,redlight,11.0,post,reference,GTA V_ref_-1yr,2014-04-14,78
NYC,2014-07-01,1,unknown,40.0,post,reference,GTA V_ref_-1yr,2014-04-14,78
NYC,2014-07-02,2,other,5.0,post,reference,GTA V_ref_-1yr,2014-04-14,79
NYC,2014-07-02,2,redlight,10.0,post,reference,GTA V_ref_-1yr,2014-04-14,79
NYC,2014-07-02,2,unknown,45.0,post,reference,GTA V_ref_-1yr,2014-04-14,79
NYC,2014-07-03,3,other,6.0,post,reference,GTA V_ref_-1yr,2014-04-14,80
NYC,2014-07-03,3,redlight,17.0,post,reference,GTA V_ref_-1yr,2014-04-14,80
NYC,2014-07-03,3,unknown,26.0,post,reference,GTA V_ref_-1yr,2014-04-14,80
NYC,2014-07-04,4,other,1.0,post,reference,GTA V_ref_-1yr,2014-04-14,81
NYC,2014-07-04,4,redlight,8.0,post,reference,GTA V_ref_-1yr,2014-04-14,81
NYC,2014-07-04,4,unknown,15.0,post,reference,GTA V_ref_-1yr,2014-04-14,81
NYC,2014-07-05,5,other,5.0,post,reference,GTA V_ref_-1yr,2014-04-14,82
NYC,2014-07-05,5,redlight,13.0,post,reference,GTA V_ref_-1yr,2014-04-14,82
NYC,2014-07-05,5,unknown,23.0,post,reference,GTA V_ref_-1yr,2014-04-14,82
NYC,2014-07-06,6,other,2.0,post,reference,GTA V_ref_-1yr,2014-04-14,83
NYC,2014-07-06,6,redlight,14.0,post,reference,GTA V_ref_-1yr,2014-04-14,83
NYC,2014-07-06,6,unknown,14.0,post,reference,GTA V_ref_-1yr,2014-04-14,83
NYC,2014-07-07,0,other,7.0,post,reference,GTA V_ref_-1yr,2014-04-14,84
NYC,2014-07-07,0,redlight,11.0,post,reference,GTA V_ref_-1yr,2014-04-14,84
NYC,2014-07-07,0,unknown,21.0,post,reference,GTA V_ref_-1yr,2014-04-14,84
NYC,2014-07-08,1,other,9.0,post,reference,GTA V_ref_-1yr,2014-04-14,85
NYC,2014-07-08,1,redlight,20.0,post,reference,GTA V_ref_-1yr,2014-04-14,85
NYC,2014-07-08,1,unknown,43.0,post,reference,GTA V_ref_-1yr,2014-04-14,85
NYC,2014-07-09,2,other,8.0,post,reference,GTA V_ref_-1yr,2014-04-14,86
NYC,2014-07-09,2,redlight,12.0,post,reference,GTA V_ref_-1yr,2014-04-14,86
NYC,2014-07-09,2,unknown,39.0,post,reference,GTA V_ref_-1yr,2014-04-14,86
NYC,2014-07-10,3,other,5.0,post,reference,GTA V_ref_-1yr,2014-04-14,87
NYC,2014-07-10,3,redlight,17.0,post,reference,GTA V_ref_-1yr,2014-04-14,87
NYC,2014-07-10,3,unknown,34.0,post,reference,GTA V_ref_-1yr,2014-04-14,87
NYC,2014-07-11,4,other,8.0,post,reference,GTA V_ref_-1yr,2014-04-14,88
NYC,2014-07-11,4,redlight,11.0,post,reference,GTA V_ref_-1yr,2014-04-14,88
NYC,2014-07-11,4,unknown,31.0,post,reference,GTA V_ref_-1yr,2014-04-14,88
Chicago,2016-03-03,3,redlight,1303.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-42
Chicago,2016-03-03,3,speed,2696.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-42
Chicago,2016-03-04,4,redlight,1663.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-41
Chicago,2016-03-04,4,speed,3592.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-41
Chicago,2016-03-05,5,redlight,1601.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-40
Chicago,2016-03-05,5,speed,2838.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-40
Chicago,2016-03-06,6,redlight,1683.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-39
Chicago,2016-03-06,6,speed,3107.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-39
Chicago,2016-03-07,0,redlight,1390.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-38
Chicago,2016-03-07,0,speed,3382.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-38
Chicago,2016-03-08,1,redlight,1454.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-37
Chicago,2016-03-08,1,speed,3514.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-37
Chicago,2016-03-09,2,redlight,1343.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-36
Chicago,2016-03-09,2,speed,2848.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-36
Chicago,2016-03-10,3,redlight,1386.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-35
Chicago,2016-03-10,3,speed,3427.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-35
Chicago,2016-03-11,4,redlight,1724.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-34
Chicago,2016-03-11,4,speed,3584.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-34
Chicago,2016-03-12,5,redlight,1706.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-33
Chicago,2016-03-12,5,speed,3306.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-33
Chicago,2016-03-13,6,redlight,1488.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-32
Chicago,2016-03-13,6,speed,1990.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-32
Chicago,2016-03-14,0,redlight,1351.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-31
Chicago,2016-03-14,0,speed,3248.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-31
Chicago,2016-03-15,1,redlight,1339.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-30
Chicago,2016-03-15,1,speed,3300.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-30
Chicago,2016-03-16,2,redlight,1489.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-29
Chicago,2016-03-16,2,speed,3529.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-29
Chicago,2016-03-17,3,redlight,1607.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-28
Chicago,2016-03-17,3,speed,3682.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-28
Chicago,2016-03-18,4,redlight,1627.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-27
Chicago,2016-03-18,4,speed,3829.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-27
Chicago,2016-03-19,5,redlight,1832.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-26
Chicago,2016-03-19,5,speed,3389.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-26
Chicago,2016-03-20,6,redlight,1696.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-25
Chicago,2016-03-20,6,speed,3370.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-25
Chicago,2016-03-21,0,redlight,1454.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-24
Chicago,2016-03-21,0,speed,3606.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-24
Chicago,2016-03-22,1,redlight,1263.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-23
Chicago,2016-03-22,1,speed,3427.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-23
Chicago,2016-03-23,2,redlight,1387.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-22
Chicago,2016-03-23,2,speed,3025.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-22
Chicago,2016-03-24,3,redlight,1345.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-21
Chicago,2016-03-24,3,speed,2121.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-21
Chicago,2016-03-25,4,redlight,1697.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-20
Chicago,2016-03-25,4,speed,3159.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-20
Chicago,2016-03-26,5,redlight,1832.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-19
Chicago,2016-03-26,5,speed,3810.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-19
Chicago,2016-03-27,6,redlight,1734.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-18
Chicago,2016-03-27,6,speed,3621.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-18
Chicago,2016-03-28,0,redlight,1362.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-17
Chicago,2016-03-28,0,speed,3874.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-17
Chicago,2016-03-29,1,redlight,1476.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-16
Chicago,2016-03-29,1,speed,3769.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-16
Chicago,2016-03-30,2,redlight,1348.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-15
Chicago,2016-03-30,2,speed,3195.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-15
Chicago,2016-03-31,3,redlight,1470.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-14
Chicago,2016-03-31,3,speed,3223.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-14
NYC,2016-03-03,3,other,104.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-42
NYC,2016-03-03,3,redlight,149.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-42
NYC,2016-03-03,3,speed,28.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-42
NYC,2016-03-03,3,unknown,15.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-42
NYC,2016-03-04,4,other,110.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-41
NYC,2016-03-04,4,redlight,145.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-41
NYC,2016-03-04,4,speed,20.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-41
NYC,2016-03-04,4,unknown,22.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-41
NYC,2016-03-05,5,other,94.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-40
NYC,2016-03-05,5,redlight,173.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-40
NYC,2016-03-05,5,unknown,12.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-40
NYC,2016-03-06,6,other,31.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-39
NYC,2016-03-06,6,redlight,175.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-39
NYC,2016-03-06,6,unknown,6.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-39
NYC,2016-03-07,0,other,102.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-38
NYC,2016-03-07,0,redlight,160.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-38
NYC,2016-03-07,0,speed,21.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-38
NYC,2016-03-07,0,unknown,26.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-38
NYC,2016-03-08,1,other,143.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-37
NYC,2016-03-08,1,redlight,164.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-37
NYC,2016-03-08,1,speed,34.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-37
NYC,2016-03-08,1,unknown,30.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-37
NYC,2016-03-09,2,other,125.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-36
NYC,2016-03-09,2,redlight,160.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-36
NYC,2016-03-09,2,speed,42.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-36
NYC,2016-03-09,2,unknown,16.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-36
NYC,2016-03-10,3,other,124.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-35
NYC,2016-03-10,3,redlight,134.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-35
NYC,2016-03-10,3,speed,31.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-35
NYC,2016-03-10,3,unknown,23.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-35
NYC,2016-03-11,4,other,107.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-34
NYC,2016-03-11,4,redlight,195.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-34
NYC,2016-03-11,4,speed,20.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-34
NYC,2016-03-11,4,unknown,31.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-34
NYC,2016-03-12,5,other,90.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-33
NYC,2016-03-12,5,redlight,219.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-33
NYC,2016-03-12,5,unknown,15.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-33
NYC,2016-03-13,6,other,25.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-32
NYC,2016-03-13,6,redlight,201.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-32
NYC,2016-03-13,6,unknown,7.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-32
NYC,2016-03-14,0,other,112.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-31
NYC,2016-03-14,0,redlight,157.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-31
NYC,2016-03-14,0,speed,16.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-31
NYC,2016-03-14,0,unknown,21.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-31
NYC,2016-03-15,1,other,125.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-30
NYC,2016-03-15,1,redlight,160.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-30
NYC,2016-03-15,1,speed,40.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-30
NYC,2016-03-15,1,unknown,20.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-30
NYC,2016-03-16,2,other,137.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-29
NYC,2016-03-16,2,redlight,229.0,pre,reference,GTA V_ref_+1yr,2016-04-14,-29
