city,date,hour,day_of_week,violation_type,count
NYC,2010-06-11,14.0,4,redlight,1
NYC,2010-06-11,15.0,4,redlight,1
NYC,2010-06-11,16.0,4,redlight,1
NYC,2010-06-12,6.0,5,other,1
NYC,2010-06-12,6.0,5,redlight,2
NYC,2010-06-12,8.0,5,redlight,1
NYC,2010-06-12,9.0,5,redlight,1
NYC,2010-06-12,10.0,5,redlight,1
NYC,2010-06-12,11.0,5,other,1
NYC,2010-06-12,17.0,5,redlight,1
NYC,2010-06-13,17.0,6,redlight,1
NYC,2010-06-14,13.0,0,redlight,1
NYC,2010-06-14,15.0,0,other,1
NYC,2010-06-15,8.0,1,redlight,2
NYC,2010-06-15,12.0,1,redlight,1
NYC,2010-06-15,17.0,1,redlight,1
NYC,2010-06-16,13.0,2,other,1
NYC,2010-06-16,14.0,2,redlight,2
NYC,2010-06-16,16.0,2,redlight,1
NYC,2010-06-16,18.0,2,redlight,1
NYC,2010-06-17,8.0,3,redlight,1
NYC,2010-06-17,11.0,3,other,1
NYC,2010-06-17,11.0,3,redlight,2
NYC,2010-06-17,13.0,3,redlight,2
NYC,2010-06-17,14.0,3,redlight,1
NYC,2010-06-17,17.0,3,redlight,2
NYC,2010-06-17,20.0,3,other,1
NYC,2010-06-18,9.0,4,other,1
NYC,2010-06-18,12.0,4,redlight,1
NYC,2010-06-18,14.0,4,other,1
NYC,2010-06-18,18.0,4,other,1
NYC,2010-06-18,19.0,4,redlight,2
NYC,2010-06-18,21.0,4,redlight,1
NYC,2010-06-19,9.0,5,redlight,1
NYC,2010-06-19,15.0,5,redlight,2
NYC,2010-06-19,20.0,5,redlight,4
NYC,2010-06-20,11.0,6,redlight,1
NYC,2010-06-20,13.0,6,redlight,2
NYC,2010-06-20,15.0,6,redlight,1
NYC,2010-06-20,19.0,6,redlight,1
NYC,2010-06-20,21.0,6,redlight,2
NYC,2010-06-20,22.0,6,redlight,1
NYC,2010-06-21,9.0,0,other,1
NYC,2010-06-21,14.0,0,redlight,1
NYC,2010-06-21,15.0,0,other,1
NYC,2010-06-21,21.0,0,redlight,1
NYC,2010-06-22,10.0,1,redlight,1
NYC,2010-06-22,13.0,1,redlight,1
NYC,2010-06-22,15.0,1,other,1
NYC,2010-06-22,20.0,1,redlight,1
NYC,2010-06-23,7.0,2,redlight,1
NYC,2010-06-23,15.0,2,redlight,3
NYC,2010-06-23,17.0,2,redlight,1
NYC,2010-06-23,18.0,2,redlight,2
NYC,2010-06-23,19.0,2,redlight,2
NYC,2010-06-24,2.0,3,redlight,1
NYC,2010-06-24,4.0,3,redlight,1
NYC,2010-06-24,18.0,3,redlight,1
NYC,2010-06-25,11.0,4,redlight,3
NYC,2010-06-25,13.0,4,redlight,1
NYC,2010-06-25,17.0,4,redlight,1
NYC,2010-06-26,0.0,5,other,1
NYC,2010-06-26,1.0,5,redlight,2
NYC,2010-06-26,12.0,5,redlight,1
NYC,2010-06-26,13.0,5,other,1
NYC,2010-06-26,13.0,5,redlight,2
NYC,2010-06-26,15.0,5,redlight,2
NYC,2010-06-26,19.0,5,redlight,1
NYC,2010-06-27,10.0,6,redlight,1
NYC,2010-06-27,14.0,6,redlight,1
NYC,2010-06-27,16.0,6,redlight,2
NYC,2010-06-27,19.0,6,redlight,1
NYC,2010-06-28,10.0,0,redlight,1
NYC,2010-06-28,14.0,0,redlight,1
NYC,2010-06-29,16.0,1,redlight,1
NYC,2010-06-29,18.0,1,redlight,1
NYC,2010-06-29,20.0,1,redlight,1
NYC,2010-06-30,0.0,2,redlight,1
NYC,2010-06-30,7.0,2,redlight,2
NYC,2010-06-30,8.0,2,other,1
NYC,2010-06-30,8.0,2,redlight,1
NYC,2010-06-30,11.0,2,redlight,1
NYC,2010-06-30,12.0,2,redlight,1
NYC,2010-06-30,19.0,2,other,1
NYC,2010-06-30,21.0,2,redlight,1
NYC,2010-07-01,5.0,3,redlight,1
NYC,2010-07-01,8.0,3,other,1
NYC,2010-07-01,9.0,3,redlight,1
NYC,2010-07-01,10.0,3,other,1
NYC,2010-07-01,12.0,3,other,1
NYC,2010-07-01,14.0,3,other,1
NYC,2010-07-01,19.0,3,redlight,1
NYC,2010-07-01,21.0,3,redlight,1
NYC,2010-07-01,22.0,3,redlight,1
NYC,2010-07-02,13.0,4,redlight,1
NYC,2010-07-02,17.0,4,redlight,4
NYC,2010-07-02,20.0,4,other,1
NYC,2010-07-03,5.0,5,redlight,1
NYC,2010-07-03,16.0,5,other,1
NYC,2010-07-03,17.0,5,redlight,2
NYC,2010-07-04,11.0,6,redlight,2
NYC,2010-07-04,13.0,6,redlight,1
NYC,2010-07-04,20.0,6,redlight,1
NYC,2010-07-04,22.0,6,redlight,2
NYC,2010-07-05,2.0,0,redlight,2
NYC,2010-07-05,6.0,0,redlight,1
NYC,2010-07-05,9.0,0,redlight,1
NYC,2010-07-05,19.0,0,redlight,1
NYC,2010-07-05,21.0,0,redlight,1
NYC,2010-07-06,13.0,1,redlight,1
NYC,2010-07-07,1.0,2,redlight,1
NYC,2010-07-07,12.0,2,redlight,1
NYC,2010-07-07,14.0,2,redlight,1
NYC,2010-07-07,15.0,2,redlight,1
NYC,2010-07-07,20.0,2,redlight,1
NYC,2010-07-08,2.0,3,redlight,3
NYC,2010-07-08,21.0,3,redlight,1
NYC,2010-07-08,22.0,3,redlight,1
NYC,2010-07-09,9.0,4,other,1
NYC,2010-07-09,12.0,4,redlight,3
NYC,2010-07-09,14.0,4,redlight,3
NYC,2010-07-09,17.0,4,redlight,1
NYC,2010-07-09,19.0,4,redlight,1
NYC,2010-07-10,0.0,5,redlight,2
NYC,2010-07-10,11.0,5,other,1
NYC,2010-07-10,15.0,5,redlight,2
NYC,2010-07-10,17.0,5,redlight,2
NYC,2010-07-10,21.0,5,redlight,3
NYC,2010-07-11,9.0,6,redlight,2
NYC,2010-07-11,11.0,6,redlight,1
NYC,2010-07-11,14.0,6,other,1
NYC,2010-07-11,15.0,6,redlight,3
NYC,2010-07-12,2.0,0,redlight,2
NYC,2010-07-12,13.0,0,redlight,1
NYC,2010-07-12,18.0,0,other,1
NYC,2010-07-12,20.0,0,redlight,1
NYC,2010-07-13,0.0,1,redlight,1
NYC,2010-07-13,7.0,1,other,1
NYC,2010-07-13,7.0,1,redlight,1
NYC,2010-07-13,10.0,1,other,1
NYC,2010-07-13,11.0,1,other,1
NYC,2010-07-13,14.0,1,redlight,2
NYC,2010-07-13,17.0,1,other,1
NYC,2010-07-13,18.0,1,redlight,1
NYC,2010-07-13,21.0,1,redlight,1
NYC,2010-07-13,23.0,1,redlight,1
NYC,2010-07-14,6.0,2,redlight,2
NYC,2010-07-14,14.0,2,redlight,1
NYC,2010-07-14,21.0,2,redlight,1
NYC,2010-07-15,9.0,3,redlight,2
NYC,2010-07-15,15.0,3,redlight,3
NYC,2010-07-15,17.0,3,redlight,3
NYC,2010-07-15,18.0,3,redlight,2
NYC,2010-07-15,19.0,3,redlight,1
NYC,2010-07-15,21.0,3,other,1
NYC,2010-07-16,3.0,4,redlight,2
NYC,2010-07-16,11.0,4,redlight,1
NYC,2010-07-16,13.0,4,redlight,2
NYC,2010-07-16,21.0,4,redlight,1
NYC,2010-07-16,23.0,4,other,1
NYC,2010-07-17,0.0,5,redlight,1
NYC,2010-07-17,12.0,5,redlight,1
NYC,2010-07-17,13.0,5,redlight,2
NYC,2010-07-17,21.0,5,redlight,1
NYC,2010-07-17,23.0,5,redlight,1
NYC,2010-07-18,2.0,6,redlight,2
NYC,2010-07-18,6.0,6,redlight,2
NYC,2010-07-18,12.0,6,redlight,2
NYC,2010-07-18,15.0,6,redlight,2
NYC,2010-07-18,16.0,6,redlight,2
NYC,2010-07-18,19.0,6,redlight,3
NYC,2010-07-19,3.0,0,other,1
NYC,2010-07-19,4.0,0,redlight,2
NYC,2010-07-19,21.0,0,redlight,1
NYC,2010-07-20,9.0,1,redlight,2
NYC,2010-07-20,12.0,1,redlight,1
NYC,2010-07-20,13.0,1,redlight,1
NYC,2010-07-20,19.0,1,redlight,3
NYC,2010-07-20,23.0,1,redlight,1
NYC,2010-07-21,8.0,2,other,1
NYC,2010-07-21,13.0,2,redlight,1
NYC,2010-07-22,6.0,3,redlight,2
NYC,2010-07-22,9.0,3,redlight,1
NYC,2010-07-22,12.0,3,redlight,1
NYC,2010-07-22,17.0,3,redlight,1
NYC,2010-07-22,19.0,3,redlight,1
NYC,2010-07-23,2.0,4,redlight,1
NYC,2010-07-23,16.0,4,other,2
NYC,2010-07-23,17.0,4,redlight,2
NYC,2010-07-23,20.0,4,redlight,1
NYC,2010-07-24,8.0,5,other,1
NYC,2010-07-24,10.0,5,redlight,1
NYC,2010-07-24,12.0,5,redlight,3
NYC,2010-07-24,13.0,5,redlight,1
NYC,2010-07-24,17.0,5,redlight,1
NYC,2010-07-24,18.0,5,redlight,1
NYC,2010-07-25,5.0,6,redlight,1
NYC,2010-07-25,15.0,6,redlight,2
NYC,2010-07-25,21.0,6,redlight,1
NYC,2010-07-26,0.0,0,redlight,1
NYC,2010-07-26,12.0,0,redlight,2
NYC,2010-07-26,15.0,0,redlight,2
NYC,2010-07-26,16.0,0,other,1
NYC,2010-07-26,16.0,0,redlight,1
NYC,2010-07-27,0.0,1,redlight,2
NYC,2010-07-27,2.0,1,redlight,1
NYC,2010-07-27,8.0,1,redlight,2
NYC,2010-07-27,10.0,1,redlight,1
NYC,2010-07-27,13.0,1,redlight,2
NYC,2010-07-27,14.0,1,redlight,1
NYC,2010-07-28,13.0,2,redlight,1
NYC,2010-07-28,15.0,2,redlight,1
NYC,2010-07-28,16.0,2,redlight,1
NYC,2010-07-29,13.0,3,redlight,1
NYC,2010-07-29,14.0,3,redlight,1
NYC,2010-07-29,15.0,3,redlight,1
NYC,2010-07-29,16.0,3,redlight,3
NYC,2010-07-29,18.0,3,redlight,1
NYC,2010-07-30,0.0,4,redlight,1
NYC,2010-07-30,8.0,4,other,1
NYC,2010-07-30,10.0,4,redlight,1
NYC,2010-07-30,12.0,4,redlight,1
NYC,2010-07-30,16.0,4,redlight,1
NYC,2010-07-30,17.0,4,other,1
NYC,2010-07-30,18.0,4,other,1
NYC,2010-07-31,0.0,5,redlight,1
NYC,2010-07-31,2.0,5,redlight,1
NYC,2010-07-31,12.0,5,redlight,2
NYC,2010-07-31,13.0,5,redlight,2
NYC,2010-07-31,15.0,5,redlight,2
NYC,2010-07-31,21.0,5,redlight,1
NYC,2010-08-01,1.0,6,redlight,1
NYC,2010-08-01,8.0,6,redlight,1
NYC,2010-08-01,11.0,6,other,1
NYC,2010-08-01,16.0,6,redlight,2
NYC,2010-08-02,7.0,0,redlight,1
NYC,2010-08-02,9.0,0,redlight,1
NYC,2010-08-02,14.0,0,redlight,2
NYC,2010-08-03,5.0,1,redlight,2
NYC,2010-08-03,13.0,1,other,1
NYC,2010-08-03,22.0,1,redlight,1
NYC,2010-08-04,7.0,2,redlight,1
NYC,2010-08-04,8.0,2,redlight,1
NYC,2010-08-04,18.0,2,redlight,1
NYC,2010-08-04,19.0,2,redlight,1
NYC,2010-08-05,2.0,3,other,1
NYC,2010-08-05,13.0,3,other,1
NYC,2010-08-05,13.0,3,redlight,3
NYC,2010-08-05,17.0,3,redlight,4
NYC,2010-08-07,7.0,5,redlight,1
NYC,2010-08-07,10.0,5,other,1
NYC,2010-08-07,11.0,5,redlight,2
NYC,2010-08-07,12.0,5,redlight,3
NYC,2010-08-07,14.0,5,redlight,2
NYC,2010-08-07,17.0,5,redlight,2
NYC,2010-08-07,23.0,5,redlight,2
NYC,2010-08-08,12.0,6,redlight,1
NYC,2010-08-08,17.0,6,redlight,1
NYC,2010-08-08,18.0,6,redlight,1
NYC,2010-08-08,19.0,6,redlight,2
NYC,2010-08-08,22.0,6,redlight,1
NYC,2010-08-09,0.0,0,redlight,1
NYC,2010-08-09,3.0,0,redlight,1
NYC,2010-08-09,8.0,0,redlight,1
NYC,2010-08-09,9.0,0,redlight,1
NYC,2010-08-09,14.0,0,redlight,3
NYC,2010-08-09,16.0,0,redlight,1
NYC,2010-08-10,0.0,1,other,1
NYC,2010-08-10,1.0,1,redlight,1
NYC,2010-08-10,11.0,1,redlight,1
NYC,2010-08-10,16.0,1,other,1
NYC,2010-08-10,17.0,1,redlight,1
NYC,2010-08-11,9.0,2,other,1
NYC,2010-08-11,14.0,2,redlight,1
NYC,2010-08-11,15.0,2,redlight,1
NYC,2010-08-12,11.0,3,redlight,2
NYC,2010-08-12,12.0,3,redlight,1
NYC,2010-08-12,15.0,3,redlight,1
NYC,2010-08-12,17.0,3,redlight,2
NYC,2010-08-12,18.0,3,redlight,1
NYC,2010-08-12,21.0,3,redlight,1
NYC,2010-08-13,0.0,4,redlight,1
NYC,2010-08-13,2.0,4,redlight,1
NYC,2010-08-13,12.0,4,redlight,1
NYC,2010-08-13,16.0,4,redlight,3
NYC,2010-08-14,1.0,5,redlight,1
NYC,2010-08-14,16.0,5,redlight,2
NYC,2010-08-14,17.0,5,redlight,1
NYC,2010-08-14,21.0,5,redlight,1
NYC,2010-08-14,22.0,5,redlight,1
NYC,2010-08-14,23.0,5,redlight,1
NYC,2010-08-15,0.0,6,redlight,1
NYC,2010-08-15,2.0,6,redlight,1
NYC,2010-08-15,13.0,6,redlight,1
NYC,2010-08-15,21.0,6,other,1
NYC,2010-08-16,0.0,0,redlight,1
NYC,2010-08-17,6.0,1,redlight,1
NYC,2010-08-17,14.0,1,redlight,1
NYC,2010-08-17,15.0,1,redlight,1
NYC,2010-08-17,21.0,1,redlight,1
NYC,2010-08-17,22.0,1,redlight,2
NYC,2010-08-18,0.0,2,redlight,1
NYC,2010-08-18,7.0,2,other,1
NYC,2010-08-18,8.0,2,redlight,1
NYC,2010-08-19,0.0,3,other,1
NYC,2010-08-19,8.0,3,other,1
NYC,2010-08-19,10.0,3,redlight,1
NYC,2010-08-19,17.0,3,other,1
NYC,2010-08-20,5.0,4,redlight,2
NYC,2010-08-20,12.0,4,other,1
NYC,2010-08-20,12.0,4,redlight,1
NYC,2010-08-20,13.0,4,redlight,1
NYC,2010-08-20,14.0,4,redlight,1
NYC,2010-08-20,16.0,4,redlight,1
NYC,2010-08-20,21.0,4,redlight,2
NYC,2010-08-21,16.0,5,other,1
NYC,2010-08-21,20.0,5,redlight,2
NYC,2010-08-21,21.0,5,redlight,2
NYC,2010-08-22,1.0,6,redlight,1
NYC,2010-08-22,5.0,6,redlight,1
NYC,2010-08-22,18.0,6,redlight,1
NYC,2010-08-23,9.0,0,other,1
NYC,2010-08-23,9.0,0,redlight,1
NYC,2010-08-23,11.0,0,redlight,2
NYC,2010-08-23,12.0,0,redlight,1
NYC,2010-08-23,14.0,0,redlight,1
NYC,2010-08-23,16.0,0,redlight,1
NYC,2010-08-23,17.0,0,redlight,2
NYC,2010-08-23,19.0,0,redlight,2
NYC,2010-08-24,14.0,1,redlight,1
NYC,2010-08-24,15.0,1,redlight,1
NYC,2010-08-24,17.0,1,redlight,1
NYC,2010-08-24,18.0,1,redlight,2
NYC,2010-08-25,11.0,2,redlight,1
NYC,2010-08-25,15.0,2,redlight,1
NYC,2010-08-25,16.0,2,redlight,1
NYC,2010-08-25,21.0,2,redlight,1
NYC,2010-08-25,22.0,2,redlight,1
NYC,2010-08-26,18.0,3,redlight,1
NYC,2010-08-26,23.0,3,redlight,1
NYC,2010-08-27,4.0,4,redlight,1
NYC,2010-08-27,13.0,4,redlight,1
NYC,2010-08-27,14.0,4,redlight,1
NYC,2010-08-27,17.0,4,redlight,2
NYC,2010-08-27,21.0,4,redlight,1
NYC,2010-08-28,1.0,5,redlight,1
NYC,2010-08-28,5.0,5,redlight,1
NYC,2010-08-28,9.0,5,redlight,1
NYC,2010-08-28,13.0,5,redlight,1
NYC,2010-08-28,14.0,5,redlight,2
NYC,2010-08-28,15.0,5,redlight,1
NYC,2010-08-29,15.0,6,redlight,1
NYC,2010-08-29,21.0,6,redlight,1
NYC,2010-08-30,9.0,0,other,1
NYC,2010-08-30,13.0,0,redlight,2
NYC,2010-08-30,15.0,0,redlight,1
NYC,2010-08-31,10.0,1,redlight,1
NYC,2010-08-31,11.0,1,other,1
NYC,2010-08-31,12.0,1,other,1
NYC,2010-08-31,15.0,1,redlight,1
NYC,2010-09-01,6.0,2,redlight,1
NYC,2010-09-01,12.0,2,redlight,2
NYC,2010-09-01,14.0,2,redlight,1
NYC,2010-09-01,18.0,2,other,1
NYC,2010-09-02,2.0,3,redlight,1
NYC,2010-09-02,4.0,3,redlight,1
NYC,2010-09-02,12.0,3,redlight,3
NYC,2010-09-02,15.0,3,redlight,2
NYC,2010-09-02,20.0,3,redlight,2
NYC,2010-09-03,15.0,4,redlight,1
NYC,2010-09-03,19.0,4,redlight,2
NYC,2010-09-04,11.0,5,redlight,1
NYC,2010-09-05,14.0,6,redlight,2
NYC,2010-09-05,15.0,6,redlight,1
NYC,2010-09-05,20.0,6,redlight,1
NYC,2010-09-05,22.0,6,redlight,2
NYC,2010-09-05,23.0,6,redlight,1
NYC,2010-09-06,11.0,0,redlight,1
NYC,2010-09-06,12.0,0,redlight,1
NYC,2010-09-06,15.0,0,redlight,1
NYC,2010-09-06,16.0,0,redlight,1
NYC,2010-09-07,4.0,1,redlight,1
NYC,2010-09-07,8.0,1,other,1
NYC,2010-09-07,10.0,1,other,1
NYC,2010-09-08,5.0,2,redlight,2
NYC,2010-09-08,12.0,2,other,1
NYC,2010-09-08,16.0,2,redlight,1
NYC,2010-09-08,17.0,2,redlight,1
NYC,2010-09-08,19.0,2,redlight,1
NYC,2010-09-10,0.0,4,other,2
NYC,2010-09-10,0.0,4,redlight,1
NYC,2010-09-10,15.0,4,redlight,1
NYC,2010-09-10,22.0,4,redlight,2
NYC,2010-09-11,10.0,5,redlight,2
NYC,2010-09-11,11.0,5,redlight,1
NYC,2010-09-11,16.0,5,redlight,1
NYC,2010-09-11,17.0,5,redlight,1
NYC,2010-09-11,19.0,5,redlight,1
NYC,2010-09-12,1.0,6,redlight,1
NYC,2010-09-12,16.0,6,redlight,3
NYC,2010-09-12,20.0,6,redlight,1
NYC,2010-09-14,7.0,1,redlight,2
NYC,2010-09-14,12.0,1,other,1
NYC,2010-09-14,13.0,1,redlight,2
NYC,2010-09-14,15.0,1,other,1
NYC,2010-09-15,8.0,2,redlight,1
NYC,2010-09-15,16.0,2,other,1
NYC,2010-09-15,17.0,2,redlight,4
NYC,2010-09-15,18.0,2,redlight,2
NYC,2010-09-15,20.0,2,other,1
NYC,2010-09-16,7.0,3,redlight,3
NYC,2010-09-16,9.0,3,redlight,2
NYC,2010-09-16,14.0,3,redlight,1
NYC,2010-09-16,19.0,3,redlight,3
NYC,2010-09-16,23.0,3,redlight,1
NYC,2010-09-17,14.0,4,redlight,1
NYC,2010-09-17,15.0,4,redlight,1
NYC,2010-09-17,16.0,4,other,1
NYC,2010-09-17,20.0,4,redlight,1
NYC,2010-09-17,21.0,4,redlight,2
NYC,2010-09-18,13.0,5,other,1
NYC,2010-09-18,17.0,5,redlight,1
NYC,2010-09-18,22.0,5,redlight,1
NYC,2010-09-19,3.0,6,redlight,1
NYC,2010-09-19,16.0,6,redlight,3
NYC,2010-09-20,5.0,0,redlight,1
NYC,2010-09-20,10.0,0,redlight,1
NYC,2010-09-20,20.0,0,redlight,1
NYC,2010-09-21,8.0,1,redlight,2
NYC,2010-09-21,9.0,1,redlight,3
NYC,2010-09-21,18.0,1,other,1
NYC,2010-09-21,20.0,1,other,1
NYC,2010-09-22,1.0,2,redlight,2
NYC,2010-09-22,10.0,2,redlight,1
NYC,2010-09-22,21.0,2,redlight,1
NYC,2010-09-23,7.0,3,redlight,2
NYC,2010-09-23,15.0,3,redlight,1
NYC,2010-09-23,20.0,3,other,1
NYC,2010-09-23,22.0,3,redlight,1
NYC,2010-09-24,21.0,4,redlight,1
NYC,2010-09-25,8.0,5,redlight,2
NYC,2010-09-25,14.0,5,redlight,1
NYC,2010-09-26,20.0,6,redlight,1
NYC,2010-09-27,1.0,0,redlight,2
NYC,2010-09-27,8.0,0,other,1
NYC,2010-09-27,11.0,0,other,1
NYC,2010-09-27,12.0,0,redlight,1
NYC,2010-09-27,14.0,0,redlight,1
NYC,2010-09-28,6.0,1,other,1
NYC,2010-09-28,10.0,1,redlight,1
NYC,2010-09-28,12.0,1,redlight,1
NYC,2010-09-28,13.0,1,redlight,1
NYC,2010-09-28,17.0,1,other,1
NYC,2010-09-28,18.0,1,redlight,1
NYC,2010-09-28,22.0,1,redlight,1
NYC,2010-09-29,11.0,2,other,1
NYC,2010-09-29,19.0,2,redlight,1
NYC,2010-09-29,20.0,2,redlight,1
NYC,2010-09-30,8.0,3,other,2
NYC,2010-09-30,11.0,3,redlight,1
NYC,2010-09-30,16.0,3,redlight,2
NYC,2010-10-01,0.0,4,redlight,1
NYC,2010-10-01,4.0,4,redlight,1
NYC,2010-10-01,7.0,4,other,1
NYC,2010-10-01,9.0,4,other,1
NYC,2010-10-01,12.0,4,redlight,2
NYC,2010-10-01,16.0,4,redlight,1
NYC,2010-10-01,19.0,4,redlight,1
NYC,2010-10-01,21.0,4,redlight,1
NYC,2010-10-02,9.0,5,other,1
NYC,2010-10-02,14.0,5,redlight,1
NYC,2010-10-02,15.0,5,other,1
NYC,2010-10-02,18.0,5,redlight,2
NYC,2010-10-02,19.0,5,redlight,2
NYC,2010-10-03,0.0,6,redlight,2
NYC,2010-10-03,7.0,6,redlight,1
NYC,2010-10-03,11.0,6,redlight,1
NYC,2010-10-03,15.0,6,redlight,3
NYC,2010-10-03,16.0,6,redlight,1
NYC,2010-10-03,21.0,6,redlight,1
NYC,2010-10-04,12.0,0,redlight,2
NYC,2010-10-05,16.0,1,redlight,4
NYC,2010-10-05,19.0,1,redlight,1
NYC,2010-10-05,20.0,1,redlight,1
NYC,2010-10-06,14.0,2,redlight,2
NYC,2010-10-06,17.0,2,redlight,2
NYC,2010-10-06,21.0,2,redlight,1
NYC,2010-10-07,7.0,3,redlight,1
NYC,2010-10-07,12.0,3,redlight,2
NYC,2010-10-07,14.0,3,redlight,2
NYC,2010-10-07,17.0,3,redlight,2
NYC,2010-10-08,9.0,4,other,1
NYC,2010-10-08,11.0,4,other,1
NYC,2010-10-08,21.0,4,redlight,1
NYC,2010-10-09,8.0,5,redlight,1
NYC,2010-10-09,9.0,5,redlight,1
NYC,2010-10-09,10.0,5,redlight,2
NYC,2010-10-09,12.0,5,redlight,1
NYC,2010-10-10,8.0,6,redlight,1
NYC,2010-10-10,16.0,6,redlight,1
NYC,2010-10-10,20.0,6,redlight,2
NYC,2010-10-10,22.0,6,redlight,2
NYC,2010-10-11,12.0,0,redlight,3
NYC,2010-10-11,14.0,0,redlight,1
NYC,2010-10-13,9.0,2,redlight,1
NYC,2010-10-13,11.0,2,redlight,2
NYC,2010-10-13,13.0,2,redlight,1
NYC,2010-10-13,18.0,2,redlight,2
NYC,2010-10-14,9.0,3,other,1
NYC,2010-10-15,7.0,4,redlight,1
NYC,2010-10-15,8.0,4,other,1
NYC,2010-10-15,10.0,4,redlight,2
NYC,2010-10-15,14.0,4,redlight,2
NYC,2010-10-15,16.0,4,redlight,2
NYC,2010-10-15,21.0,4,redlight,2
NYC,2010-10-16,10.0,5,redlight,1
NYC,2010-10-16,12.0,5,redlight,2
NYC,2010-10-16,15.0,5,redlight,1
NYC,2010-10-16,16.0,5,redlight,2
NYC,2010-10-16,17.0,5,redlight,1
NYC,2010-10-16,18.0,5,redlight,1
NYC,2010-10-17,1.0,6,redlight,1
NYC,2010-10-17,11.0,6,redlight,3
NYC,2010-10-17,13.0,6,redlight,1
NYC,2010-10-17,16.0,6,redlight,1
NYC,2010-10-17,18.0,6,redlight,1
NYC,2010-10-18,9.0,0,other,1
NYC,2010-10-18,14.0,0,redlight,1
NYC,2010-10-18,20.0,0,redlight,1
NYC,2010-10-18,21.0,0,redlight,2
NYC,2010-10-19,7.0,1,redlight,1
NYC,2010-10-19,22.0,1,redlight,1
NYC,2010-10-20,16.0,2,redlight,1
NYC,2010-10-20,17.0,2,redlight,1
NYC,2010-10-20,20.0,2,redlight,1
NYC,2010-10-20,21.0,2,redlight,1
NYC,2010-10-21,9.0,3,redlight,1
NYC,2010-10-21,11.0,3,other,1
NYC,2010-10-21,15.0,3,other,1
NYC,2010-10-22,9.0,4,redlight,1
NYC,2010-10-22,14.0,4,redlight,2
NYC,2010-10-22,15.0,4,other,1
NYC,2010-10-22,19.0,4,redlight,1
NYC,2010-10-22,22.0,4,redlight,1
NYC,2010-10-23,1.0,5,redlight,2
NYC,2010-10-23,7.0,5,redlight,1
NYC,2010-10-23,8.0,5,redlight,1
NYC,2010-10-23,15.0,5,other,1
NYC,2010-10-23,17.0,5,redlight,1
NYC,2010-10-23,18.0,5,redlight,1
NYC,2010-10-23,22.0,5,redlight,1
NYC,2010-10-24,7.0,6,redlight,2
NYC,2010-10-24,13.0,6,redlight,2
NYC,2010-10-24,23.0,6,redlight,2
NYC,2010-10-25,0.0,0,other,1
NYC,2010-10-25,7.0,0,redlight,1
NYC,2010-10-25,9.0,0,redlight,2
NYC,2010-10-25,10.0,0,other,1
NYC,2010-10-25,11.0,0,other,1
NYC,2010-10-26,1.0,1,redlight,2
NYC,2010-10-26,12.0,1,other,1
NYC,2010-10-26,15.0,1,redlight,1
NYC,2010-10-26,18.0,1,redlight,1
NYC,2010-10-26,21.0,1,redlight,2
NYC,2010-10-27,2.0,2,other,1
NYC,2010-10-27,7.0,2,other,1
NYC,2010-10-27,10.0,2,redlight,2
NYC,2010-10-27,13.0,2,other,1
NYC,2010-10-27,19.0,2,redlight,2
NYC,2010-10-28,6.0,3,redlight,1
NYC,2010-10-28,12.0,3,other,1
NYC,2010-10-28,12.0,3,redlight,1
NYC,2010-10-28,22.0,3,redlight,1
NYC,2010-10-29,2.0,4,redlight,2
NYC,2010-10-29,19.0,4,redlight,1
NYC,2010-10-29,20.0,4,redlight,1
NYC,2010-10-29,23.0,4,redlight,3
NYC,2010-10-30,11.0,5,redlight,2
NYC,2010-10-30,14.0,5,redlight,1
NYC,2010-10-30,21.0,5,redlight,1
NYC,2010-10-31,11.0,6,redlight,1
NYC,2010-10-31,12.0,6,other,1
NYC,2010-10-31,12.0,6,redlight,2
NYC,2010-11-01,7.0,0,redlight,2
NYC,2010-11-01,8.0,0,other,1
NYC,2010-11-01,13.0,0,redlight,3
NYC,2010-11-01,15.0,0,redlight,2
NYC,2010-11-02,15.0,1,redlight,2
NYC,2010-11-02,18.0,1,redlight,1
NYC,2010-11-03,1.0,2,redlight,1
NYC,2010-11-03,5.0,2,redlight,1
NYC,2010-11-04,15.0,3,other,1
NYC,2010-11-05,16.0,4,redlight,1
NYC,2010-11-06,7.0,5,redlight,2
NYC,2010-11-06,8.0,5,other,1
NYC,2010-11-06,19.0,5,redlight,4
NYC,2010-11-07,10.0,6,redlight,1
NYC,2010-11-07,23.0,6,redlight,2
NYC,2010-11-08,4.0,0,redlight,1
NYC,2010-11-08,10.0,0,redlight,1
NYC,2010-11-08,11.0,0,other,1
NYC,2010-11-08,15.0,0,redlight,2
NYC,2010-11-10,0.0,2,redlight,1
NYC,2010-11-10,15.0,2,redlight,1
NYC,2010-11-10,17.0,2,redlight,1
NYC,2010-11-12,5.0,4,redlight,1
NYC,2010-11-12,7.0,4,other,1
NYC,2010-11-12,7.0,4,redlight,2
NYC,2010-11-12,9.0,4,other,1
NYC,2010-11-12,13.0,4,redlight,2
NYC,2010-11-12,15.0,4,redlight,2
NYC,2010-11-12,19.0,4,redlight,1
NYC,2010-11-13,8.0,5,redlight,2
NYC,2010-11-13,12.0,5,redlight,1
NYC,2010-11-13,18.0,5,redlight,2
NYC,2010-11-13,22.0,5,redlight,2
NYC,2010-11-14,4.0,6,redlight,1
