city,date,day_of_week,violation_type,count
Chicago,2019-12-02,0,speed,2473.0
Chicago,2019-12-03,1,redlight,1125.0
Chicago,2019-12-03,1,speed,2485.0
Chicago,2019-12-04,2,redlight,1235.0
Chicago,2019-12-04,2,speed,2615.0
Chicago,2019-12-05,3,redlight,1323.0
Chicago,2019-12-05,3,speed,2786.0
Chicago,2019-12-06,4,redlight,1426.0
Chicago,2019-12-06,4,speed,2454.0
Chicago,2019-12-07,5,redlight,1431.0
Chicago,2019-12-07,5,speed,2406.0
Chicago,2019-12-08,6,redlight,1308.0
Chicago,2019-12-08,6,speed,2123.0
Chicago,2019-12-09,0,redlight,1024.0
Chicago,2019-12-09,0,speed,1876.0
Chicago,2019-12-10,1,redlight,1215.0
Chicago,2019-12-10,1,speed,2383.0
Chicago,2019-12-11,2,redlight,1162.0
Chicago,2019-12-11,2,speed,2161.0
Chicago,2019-12-12,3,redlight,1243.0
Chicago,2019-12-12,3,speed,2681.0
Chicago,2019-12-13,4,redlight,1475.0
Chicago,2019-12-13,4,speed,2847.0
Chicago,2019-12-14,5,redlight,1470.0
Chicago,2019-12-14,5,speed,2272.0
Chicago,2019-12-15,6,redlight,1423.0
Chicago,2019-12-15,6,speed,2310.0
Chicago,2019-12-16,0,redlight,1078.0
Chicago,2019-12-16,0,speed,1999.0
Chicago,2019-12-17,1,redlight,1294.0
Chicago,2019-12-17,1,speed,2565.0
Chicago,2019-12-18,2,redlight,1309.0
Chicago,2019-12-18,2,speed,2625.0
Chicago,2019-12-19,3,redlight,1407.0
Chicago,2019-12-19,3,speed,2613.0
Chicago,2019-12-20,4,redlight,1366.0
Chicago,2019-12-20,4,speed,2524.0
Chicago,2019-12-21,5,redlight,1670.0
Chicago,2019-12-21,5,speed,2280.0
Chicago,2019-12-22,6,redlight,1491.0
Chicago,2019-12-22,6,speed,2146.0
Chicago,2019-12-23,0,redlight,1376.0
Chicago,2019-12-23,0,speed,1980.0
Chicago,2019-12-24,1,redlight,1300.0
Chicago,2019-12-24,1,speed,2137.0
Chicago,2019-12-25,2,redlight,1179.0
Chicago,2019-12-25,2,speed,2592.0
Chicago,2019-12-26,3,redlight,1255.0
Chicago,2019-12-26,3,speed,2074.0
Chicago,2019-12-27,4,redlight,1309.0
Chicago,2019-12-27,4,speed,1892.0
Chicago,2019-12-28,5,redlight,1306.0
Chicago,2019-12-28,5,speed,2262.0
Chicago,2019-12-29,6,redlight,1204.0
Chicago,2019-12-29,6,speed,1874.0
Chicago,2019-12-30,0,redlight,1151.0
Chicago,2019-12-30,0,speed,1339.0
Chicago,2019-12-31,1,redlight,1099.0
Chicago,2019-12-31,1,speed,1667.0
Chicago,2020-01-01,2,redlight,1325.0
Chicago,2020-01-01,2,speed,2154.0
Chicago,2020-01-02,3,redlight,1057.0
Chicago,2020-01-02,3,speed,1806.0
Chicago,2020-01-03,4,redlight,1124.0
Chicago,2020-01-03,4,speed,2376.0
Chicago,2020-01-04,5,redlight,1172.0
Chicago,2020-01-04,5,speed,1974.0
Chicago,2020-01-05,6,redlight,1249.0
Chicago,2020-01-05,6,speed,2223.0
Chicago,2020-01-06,0,redlight,1108.0
Chicago,2020-01-06,0,speed,2410.0
Chicago,2020-01-07,1,redlight,1155.0
Chicago,2020-01-07,1,speed,2364.0
Chicago,2020-01-08,2,redlight,1173.0
Chicago,2020-01-08,2,speed,2353.0
Chicago,2020-01-09,3,redlight,1078.0
Chicago,2020-01-09,3,speed,1905.0
Chicago,2020-01-10,4,redlight,1028.0
Chicago,2020-01-10,4,speed,2045.0
Chicago,2020-01-11,5,redlight,944.0
Chicago,2020-01-11,5,speed,1106.0
Chicago,2020-01-12,6,redlight,1076.0
Chicago,2020-01-12,6,speed,1865.0
Chicago,2020-01-13,0,redlight,978.0
Chicago,2020-01-13,0,speed,2239.0
Chicago,2020-01-14,1,redlight,1052.0
Chicago,2020-01-14,1,speed,2219.0
Chicago,2020-01-15,2,redlight,911.0
Chicago,2020-01-15,2,speed,1935.0
Chicago,2020-01-16,3,redlight,1280.0
Chicago,2020-01-16,3,speed,2571.0
Chicago,2020-01-17,4,redlight,1027.0
Chicago,2020-01-17,4,speed,1856.0
Chicago,2020-01-18,5,redlight,1122.0
Chicago,2020-01-18,5,speed,1276.0
Chicago,2020-01-19,6,redlight,1271.0
Chicago,2020-01-19,6,speed,1846.0
Chicago,2020-01-20,0,redlight,1002.0
Chicago,2020-01-20,0,speed,1510.0
Chicago,2020-01-21,1,redlight,1195.0
Chicago,2020-01-21,1,speed,2102.0
Chicago,2020-01-22,2,redlight,1044.0
Chicago,2020-01-22,2,speed,2073.0
Chicago,2020-01-23,3,redlight,1071.0
Chicago,2020-01-23,3,speed,1645.0
Chicago,2020-01-24,4,redlight,1079.0
Chicago,2020-01-24,4,speed,1590.0
Chicago,2020-01-25,5,redlight,1239.0
Chicago,2020-01-25,5,speed,1447.0
Chicago,2020-01-26,6,redlight,1240.0
Chicago,2020-01-26,6,speed,1941.0
Chicago,2020-01-27,0,redlight,1019.0
Chicago,2020-01-27,0,speed,2076.0
Chicago,2020-01-28,1,redlight,989.0
Chicago,2020-01-28,1,speed,1784.0
Chicago,2020-01-29,2,redlight,1080.0
Chicago,2020-01-29,2,speed,2009.0
Chicago,2020-01-30,3,redlight,1031.0
Chicago,2020-01-30,3,speed,2157.0
Chicago,2020-01-31,4,redlight,1226.0
Chicago,2020-01-31,4,speed,1748.0
Chicago,2020-02-01,5,redlight,1248.0
Chicago,2020-02-01,5,speed,1900.0
Chicago,2020-02-02,6,redlight,1352.0
Chicago,2020-02-02,6,speed,2274.0
Chicago,2020-02-03,0,redlight,1139.0
Chicago,2020-02-03,0,speed,2361.0
Chicago,2020-02-04,1,redlight,1012.0
Chicago,2020-02-04,1,speed,2234.0
Chicago,2020-02-05,2,redlight,994.0
Chicago,2020-02-05,2,speed,1858.0
Chicago,2020-02-06,3,redlight,1053.0
Chicago,2020-02-06,3,speed,1537.0
Chicago,2020-02-07,4,redlight,1247.0
Chicago,2020-02-07,4,speed,2392.0
Chicago,2020-02-08,5,redlight,1346.0
Chicago,2020-02-08,5,speed,2101.0
Chicago,2020-02-09,6,redlight,977.0
Chicago,2020-02-09,6,speed,1661.0
Chicago,2020-02-10,0,redlight,1078.0
Chicago,2020-02-10,0,speed,2235.0
Chicago,2020-02-11,1,redlight,1101.0
Chicago,2020-02-11,1,speed,2294.0
Chicago,2020-02-12,2,redlight,1020.0
Chicago,2020-02-12,2,speed,2064.0
Chicago,2020-02-13,3,redlight,1096.0
Chicago,2020-02-13,3,speed,1719.0
Chicago,2020-02-14,4,redlight,1542.0
Chicago,2020-02-14,4,speed,2601.0
Chicago,2020-02-15,5,redlight,1468.0
Chicago,2020-02-15,5,speed,2132.0
Chicago,2020-02-16,6,redlight,1579.0
Chicago,2020-02-16,6,speed,2148.0
Chicago,2020-02-17,0,redlight,1053.0
Chicago,2020-02-17,0,speed,1447.0
Chicago,2020-02-18,1,redlight,1190.0
Chicago,2020-02-18,1,speed,2506.0
Chicago,2020-02-19,2,redlight,1218.0
Chicago,2020-02-19,2,speed,2774.0
Chicago,2020-02-20,3,redlight,1176.0
Chicago,2020-02-20,3,speed,2845.0
Chicago,2020-02-21,4,redlight,1472.0
Chicago,2020-02-21,4,speed,2996.0
Chicago,2020-02-22,5,redlight,1521.0
Chicago,2020-02-22,5,speed,2488.0
Chicago,2020-02-23,6,redlight,1562.0
Chicago,2020-02-23,6,speed,2446.0
Chicago,2020-02-24,0,redlight,1036.0
Chicago,2020-02-24,0,speed,2562.0
Chicago,2020-02-25,1,redlight,865.0
Chicago,2020-02-25,1,speed,2334.0
Chicago,2020-02-26,2,redlight,946.0
Chicago,2020-02-26,2,speed,2357.0
Chicago,2020-02-27,3,redlight,1245.0
Chicago,2020-02-27,3,speed,2983.0
Chicago,2020-02-28,4,redlight,1465.0
Chicago,2020-02-28,4,speed,3007.0
Chicago,2020-02-29,5,redlight,1769.0
Chicago,2020-02-29,5,speed,2614.0
Chicago,2020-03-01,6,redlight,1653.0
Chicago,2020-03-01,6,speed,2459.0
Chicago,2020-03-02,0,redlight,1181.0
Chicago,2020-03-02,0,speed,2805.0
Chicago,2020-03-03,1,redlight,1193.0
Chicago,2020-03-03,1,speed,2712.0
Chicago,2020-03-04,2,redlight,1339.0
Chicago,2020-03-04,2,speed,2765.0
Chicago,2020-03-05,3,redlight,1336.0
Chicago,2020-03-05,3,speed,2712.0
Chicago,2020-03-06,4,redlight,1450.0
Chicago,2020-03-06,4,speed,2929.0
Chicago,2020-03-07,5,redlight,1739.0
Chicago,2020-03-07,5,speed,2566.0
Chicago,2020-03-08,6,redlight,1611.0
Chicago,2020-03-08,6,speed,2635.0
Chicago,2020-03-09,0,redlight,1218.0
Chicago,2020-03-09,0,speed,2159.0
Chicago,2020-03-10,1,redlight,1301.0
Chicago,2020-03-10,1,speed,2842.0
Chicago,2020-03-11,2,redlight,1191.0
Chicago,2020-03-11,2,speed,2668.0
Chicago,2020-03-12,3,redlight,1329.0
Chicago,2020-03-12,3,speed,3063.0
Chicago,2020-03-13,4,redlight,1649.0
Chicago,2020-03-13,4,speed,3543.0
Chicago,2020-03-14,5,redlight,1334.0
Chicago,2020-03-14,5,speed,2389.0
Chicago,2020-03-15,6,redlight,1422.0
Chicago,2020-03-15,6,speed,2635.0
Chicago,2020-03-16,0,redlight,1079.0
Chicago,2020-03-16,0,speed,2767.0
Chicago,2020-03-17,1,redlight,1132.0
Chicago,2020-03-17,1,speed,2148.0
Chicago,2020-03-18,2,redlight,975.0
Chicago,2020-03-18,2,speed,1746.0
Chicago,2020-03-19,3,redlight,945.0
Chicago,2020-03-19,3,speed,1825.0
Chicago,2020-03-20,4,redlight,1099.0
Chicago,2020-03-20,4,speed,2352.0
Chicago,2020-03-21,5,redlight,1123.0
Chicago,2020-03-21,5,speed,2565.0
Chicago,2020-03-22,6,redlight,882.0
Chicago,2020-03-22,6,speed,1934.0
Chicago,2020-03-23,0,redlight,869.0
Chicago,2020-03-23,0,speed,1917.0
Chicago,2020-03-24,1,redlight,931.0
Chicago,2020-03-24,1,speed,2039.0
Chicago,2020-03-25,2,redlight,985.0
Chicago,2020-03-25,2,speed,2114.0
Chicago,2020-03-26,3,redlight,839.0
Chicago,2020-03-26,3,speed,1896.0
Chicago,2020-03-27,4,redlight,892.0
Chicago,2020-03-27,4,speed,1944.0
Chicago,2020-03-28,5,redlight,954.0
Chicago,2020-03-28,5,speed,1923.0
Chicago,2020-03-29,6,redlight,952.0
Chicago,2020-03-29,6,speed,2206.0
Chicago,2020-03-30,0,redlight,906.0
Chicago,2020-03-30,0,speed,2126.0
Chicago,2020-03-31,1,redlight,827.0
Chicago,2020-03-31,1,speed,1973.0
Chicago,2020-04-01,2,redlight,1055.0
Chicago,2020-04-01,2,speed,2240.0
Chicago,2020-04-02,3,redlight,1113.0
Chicago,2020-04-02,3,speed,2115.0
Chicago,2020-04-03,4,redlight,1218.0
Chicago,2020-04-03,4,speed,2284.0
Chicago,2020-04-04,5,redlight,1155.0
Chicago,2020-04-04,5,speed,2359.0
Chicago,2020-04-05,6,redlight,1181.0
Chicago,2020-04-05,6,speed,2528.0
Chicago,2020-04-06,0,redlight,1007.0
Chicago,2020-04-06,0,speed,2126.0
Chicago,2020-04-07,1,redlight,1144.0
Chicago,2020-04-07,1,speed,2264.0
Chicago,2020-04-08,2,redlight,1012.0
Chicago,2020-04-08,2,speed,1976.0
Chicago,2020-04-09,3,redlight,1105.0
Chicago,2020-04-09,3,speed,2107.0
Chicago,2020-04-10,4,redlight,1198.0
Chicago,2020-04-10,4,speed,2465.0
Chicago,2020-04-11,5,redlight,1366.0
Chicago,2020-04-11,5,speed,2520.0
Chicago,2020-04-12,6,redlight,1283.0
Chicago,2020-04-12,6,speed,2545.0
Chicago,2020-04-13,0,redlight,1150.0
Chicago,2020-04-13,0,speed,2275.0
Chicago,2020-04-14,1,redlight,1067.0
Chicago,2020-04-14,1,speed,2318.0
Chicago,2020-04-15,2,redlight,1129.0
Chicago,2020-04-15,2,speed,2298.0
Chicago,2020-04-16,3,redlight,1194.0
Chicago,2020-04-16,3,speed,2444.0
Chicago,2020-04-17,4,redlight,1217.0
Chicago,2020-04-17,4,speed,2145.0
Chicago,2020-04-18,5,redlight,1379.0
Chicago,2020-04-18,5,speed,2880.0
Chicago,2020-04-19,6,redlight,1279.0
Chicago,2020-04-19,6,speed,2592.0
Chicago,2020-04-20,0,redlight,1204.0
Chicago,2020-04-20,0,speed,2227.0
Chicago,2020-04-21,1,redlight,1183.0
Chicago,2020-04-21,1,speed,2194.0
Chicago,2020-04-22,2,redlight,1097.0
Chicago,2020-04-22,2,speed,2003.0
Chicago,2020-04-23,3,redlight,1136.0
Chicago,2020-04-23,3,speed,2224.0
Chicago,2020-04-24,4,redlight,1309.0
Chicago,2020-04-24,4,speed,2403.0
Chicago,2020-04-25,5,redlight,1238.0
Chicago,2020-04-25,5,speed,1799.0
Chicago,2020-04-26,6,redlight,1431.0
Chicago,2020-04-26,6,speed,2465.0
Chicago,2020-04-27,0,redlight,1103.0
Chicago,2020-04-27,0,speed,1747.0
Chicago,2020-04-28,1,redlight,1213.0
Chicago,2020-04-28,1,speed,1871.0
Chicago,2020-04-29,2,redlight,969.0
Chicago,2020-04-29,2,speed,1197.0
Chicago,2020-04-30,3,redlight,1223.0
Chicago,2020-04-30,3,speed,1932.0
Chicago,2020-05-01,4,redlight,1373.0
Chicago,2020-05-01,4,speed,2259.0
Chicago,2020-05-02,5,redlight,1674.0
Chicago,2020-05-02,5,speed,2852.0
Chicago,2020-05-03,6,redlight,1614.0
Chicago,2020-05-03,6,speed,2400.0
Chicago,2020-05-04,0,redlight,1322.0
Chicago,2020-05-04,0,speed,1945.0
Chicago,2020-05-05,1,redlight,1225.0
Chicago,2020-05-05,1,speed,1787.0
Chicago,2020-05-06,2,redlight,1410.0
Chicago,2020-05-06,2,speed,2257.0
Chicago,2020-05-07,3,redlight,1419.0
Chicago,2020-05-07,3,speed,2153.0
Chicago,2020-05-08,4,redlight,1513.0
Chicago,2020-05-08,4,speed,2321.0
Chicago,2020-05-09,5,redlight,1046.0
Chicago,2020-05-09,5,speed,2662.0
Chicago,2020-05-10,6,redlight,847.0
Chicago,2020-05-10,6,speed,2009.0
Chicago,2020-05-11,0,redlight,902.0
Chicago,2020-05-11,0,speed,2138.0
Chicago,2020-05-12,1,redlight,1108.0
Chicago,2020-05-12,1,speed,2147.0
Chicago,2020-05-13,2,redlight,1106.0
Chicago,2020-05-13,2,speed,2048.0
Chicago,2020-05-14,3,redlight,934.0
Chicago,2020-05-14,3,speed,1666.0
Chicago,2020-05-15,4,redlight,1440.0
Chicago,2020-05-15,4,speed,2109.0
Chicago,2020-05-16,5,redlight,1721.0
Chicago,2020-05-16,5,speed,2277.0
Chicago,2020-05-17,6,redlight,1212.0
Chicago,2020-05-17,6,speed,1280.0
Chicago,2020-05-18,0,redlight,1295.0
Chicago,2020-05-18,0,speed,1823.0
Chicago,2020-05-19,1,redlight,1164.0
Chicago,2020-05-19,1,speed,1609.0
Chicago,2020-05-20,2,redlight,1327.0
Chicago,2020-05-20,2,speed,1985.0
Chicago,2020-05-21,3,redlight,1278.0
Chicago,2020-05-21,3,speed,1787.0
Chicago,2020-05-22,4,redlight,1655.0
Chicago,2020-05-22,4,speed,2170.0
Chicago,2020-05-23,5,redlight,1666.0
Chicago,2020-05-23,5,speed,2138.0
Chicago,2020-05-24,6,redlight,1869.0
Chicago,2020-05-24,6,speed,2526.0
Chicago,2020-05-25,0,redlight,1586.0
Chicago,2020-05-25,0,speed,2163.0
Chicago,2020-05-26,1,redlight,1586.0
Chicago,2020-05-26,1,speed,1442.0
Chicago,2020-05-27,2,redlight,1543.0
Chicago,2020-05-27,2,speed,1659.0
Chicago,2020-05-28,3,redlight,1438.0
Chicago,2020-05-28,3,speed,1757.0
Chicago,2020-05-29,4,redlight,1716.0
Chicago,2020-05-29,4,speed,2030.0
Chicago,2020-05-30,5,redlight,2100.0
Chicago,2020-05-30,5,speed,2048.0
Chicago,2020-05-31,6,redlight,3173.0
Chicago,2020-05-31,6,speed,3366.0
Chicago,2020-06-01,0,redlight,2333.0
Chicago,2020-06-01,0,speed,2051.0
Chicago,2020-06-02,1,redlight,1954.0
Chicago,2020-06-02,1,speed,2294.0
Chicago,2020-06-03,2,redlight,1712.0
Chicago,2020-06-03,2,speed,1759.0
Chicago,2020-06-04,3,redlight,1809.0
Chicago,2020-06-04,3,speed,1987.0
Chicago,2020-06-05,4,redlight,2091.0
Chicago,2020-06-05,4,speed,1993.0
Chicago,2020-06-06,5,redlight,2371.0
Chicago,2020-06-06,5,speed,2556.0
Chicago,2020-06-07,6,redlight,1979.0
Chicago,2020-06-07,6,speed,2550.0
Chicago,2020-06-08,0,redlight,1874.0
Chicago,2020-06-08,0,speed,2148.0
Chicago,2020-06-09,1,redlight,1618.0
Chicago,2020-06-09,1,speed,1759.0
Chicago,2020-06-10,2,redlight,1548.0
Chicago,2020-06-10,2,speed,2106.0
Chicago,2020-06-11,3,redlight,1917.0
Chicago,2020-06-11,3,speed,2363.0
Chicago,2020-06-12,4,redlight,1955.0
Chicago,2020-06-12,4,speed,2162.0
Chicago,2020-06-13,5,redlight,2232.0
Chicago,2020-06-13,5,speed,2542.0
Chicago,2020-06-14,6,redlight,2009.0
Chicago,2020-06-14,6,speed,2384.0
Chicago,2020-06-15,0,redlight,1875.0
Chicago,2020-06-15,0,speed,2117.0
Chicago,2020-06-16,1,redlight,1918.0
Chicago,2020-06-16,1,speed,2058.0
Chicago,2020-06-17,2,redlight,1928.0
Chicago,2020-06-17,2,speed,2103.0
Chicago,2020-06-18,3,redlight,2048.0
Chicago,2020-06-18,3,speed,2227.0
Chicago,2020-06-19,4,redlight,2259.0
Chicago,2020-06-19,4,speed,2386.0
Chicago,2020-06-20,5,redlight,2390.0
Chicago,2020-06-20,5,speed,2525.0
Chicago,2020-06-21,6,redlight,2228.0
Chicago,2020-06-21,6,speed,2762.0
Chicago,2020-06-22,0,redlight,1780.0
Chicago,2020-06-22,0,speed,1799.0
Chicago,2020-06-23,1,redlight,1810.0
Chicago,2020-06-23,1,speed,2079.0
Chicago,2020-06-24,2,redlight,1896.0
Chicago,2020-06-24,2,speed,2094.0
Chicago,2020-06-25,3,redlight,2004.0
Chicago,2020-06-25,3,speed,2253.0
Chicago,2020-06-26,4,redlight,1808.0
Chicago,2020-06-26,4,speed,1835.0
Chicago,2020-06-27,5,redlight,2258.0
Chicago,2020-06-27,5,speed,2788.0
Chicago,2020-06-28,6,redlight,2105.0
Chicago,2020-06-28,6,speed,2587.0
Chicago,2020-06-29,0,redlight,1908.0
Chicago,2020-06-29,0,speed,1962.0
Chicago,2020-06-30,1,redlight,1872.0
Chicago,2020-06-30,1,speed,2413.0
Chicago,2020-07-01,2,redlight,1942.0
Chicago,2020-07-01,2,speed,2249.0
Chicago,2020-07-02,3,redlight,2188.0
Chicago,2020-07-02,3,speed,2466.0
Chicago,2020-07-03,4,redlight,2242.0
Chicago,2020-07-03,4,speed,2723.0
Chicago,2020-07-04,5,redlight,2318.0
Chicago,2020-07-04,5,speed,3249.0
Chicago,2020-07-05,6,redlight,2168.0
Chicago,2020-07-05,6,speed,2600.0
Chicago,2020-07-06,0,redlight,1969.0
Chicago,2020-07-06,0,speed,2245.0
Chicago,2020-07-07,1,redlight,1772.0
Chicago,2020-07-07,1,speed,2243.0
Chicago,2020-07-08,2,redlight,1702.0
Chicago,2020-07-08,2,speed,2264.0
Chicago,2020-07-09,3,redlight,1793.0
Chicago,2020-07-09,3,speed,2337.0
Chicago,2020-07-10,4,redlight,1799.0
Chicago,2020-07-10,4,speed,2308.0
Chicago,2020-07-11,5,redlight,2132.0
Chicago,2020-07-11,5,speed,2611.0
Chicago,2020-07-12,6,redlight,1844.0
Chicago,2020-07-12,6,speed,2427.0
Chicago,2020-07-13,0,redlight,1809.0
Chicago,2020-07-13,0,speed,2200.0
Chicago,2020-07-14,1,redlight,1667.0
Chicago,2020-07-14,1,speed,2229.0
Chicago,2020-07-15,2,redlight,1597.0
Chicago,2020-07-15,2,speed,1799.0
Chicago,2020-07-16,3,redlight,1696.0
Chicago,2020-07-16,3,speed,2190.0
Chicago,2020-07-17,4,redlight,2013.0
Chicago,2020-07-17,4,speed,2471.0
Chicago,2020-07-18,5,redlight,2048.0
Chicago,2020-07-18,5,speed,2790.0
Chicago,2020-07-19,6,redlight,1672.0
Chicago,2020-07-19,6,speed,2138.0
Chicago,2020-07-20,0,redlight,1615.0
Chicago,2020-07-20,0,speed,2289.0
Chicago,2020-07-21,1,redlight,1595.0
Chicago,2020-07-21,1,speed,1933.0
Chicago,2020-07-22,2,redlight,1591.0
Chicago,2020-07-22,2,speed,2343.0
Chicago,2020-07-23,3,redlight,1958.0
Chicago,2020-07-23,3,speed,2423.0
Chicago,2020-07-24,4,redlight,2079.0
Chicago,2020-07-24,4,speed,2492.0
Chicago,2020-07-25,5,redlight,2210.0
Chicago,2020-07-25,5,speed,2944.0
Chicago,2020-07-26,6,redlight,2083.0
Chicago,2020-07-26,6,speed,2662.0
Chicago,2020-07-27,0,redlight,1734.0
Chicago,2020-07-27,0,speed,2287.0
Chicago,2020-07-28,1,redlight,1814.0
Chicago,2020-07-28,1,speed,2329.0
Chicago,2020-07-29,2,redlight,1675.0
Chicago,2020-07-29,2,speed,1966.0
Chicago,2020-07-30,3,redlight,1784.0
Chicago,2020-07-30,3,speed,2223.0
Chicago,2020-07-31,4,redlight,2056.0
Chicago,2020-07-31,4,speed,2381.0
Chicago,2020-08-01,5,redlight,2027.0
Chicago,2020-08-01,5,speed,2395.0
Chicago,2020-08-02,6,redlight,1850.0
Chicago,2020-08-02,6,speed,2217.0
Chicago,2020-08-03,0,redlight,1628.0
Chicago,2020-08-03,0,speed,2085.0
Chicago,2020-08-04,1,redlight,1753.0
Chicago,2020-08-04,1,speed,2210.0
Chicago,2020-08-05,2,redlight,1720.0
Chicago,2020-08-05,2,speed,2154.0
Chicago,2020-08-06,3,redlight,1764.0
Chicago,2020-08-06,3,speed,2203.0
Chicago,2020-08-07,4,redlight,1943.0
Chicago,2020-08-07,4,speed,2370.0
Chicago,2020-08-08,5,redlight,2193.0
Chicago,2020-08-08,5,speed,2619.0
Chicago,2020-08-09,6,redlight,1974.0
Chicago,2020-08-09,6,speed,2485.0
Chicago,2020-08-10,0,redlight,1820.0
Chicago,2020-08-10,0,speed,1791.0
Chicago,2020-08-11,1,redlight,1784.0
Chicago,2020-08-11,1,speed,1855.0
Chicago,2020-08-12,2,redlight,1817.0
Chicago,2020-08-12,2,speed,1946.0
Chicago,2020-08-13,3,redlight,1858.0
Chicago,2020-08-13,3,speed,2088.0
Chicago,2020-08-14,4,redlight,2141.0
Chicago,2020-08-14,4,speed,2415.0
Chicago,2020-08-15,5,redlight,2233.0
Chicago,2020-08-15,5,speed,2598.0
Chicago,2020-08-16,6,redlight,2011.0
Chicago,2020-08-16,6,speed,2463.0
Chicago,2020-08-17,0,redlight,1765.0
Chicago,2020-08-17,0,speed,2122.0
Chicago,2020-08-18,1,redlight,1705.0
Chicago,2020-08-18,1,speed,2088.0
Chicago,2020-08-19,2,redlight,1926.0
Chicago,2020-08-19,2,speed,2247.0
Chicago,2020-08-20,3,redlight,1898.0
Chicago,2020-08-20,3,speed,2319.0
Chicago,2020-08-21,4,redlight,2154.0
Chicago,2020-08-21,4,speed,2342.0
Chicago,2020-08-22,5,redlight,2315.0
Chicago,2020-08-22,5,speed,2706.0
Chicago,2020-08-23,6,redlight,2054.0
Chicago,2020-08-23,6,speed,2421.0
Chicago,2020-08-24,0,redlight,1826.0
Chicago,2020-08-24,0,speed,2205.0
Chicago,2020-08-25,1,redlight,1740.0
Chicago,2020-08-25,1,speed,2064.0
Chicago,2020-08-26,2,redlight,1812.0
Chicago,2020-08-26,2,speed,2290.0
Chicago,2020-08-27,3,redlight,1868.0
Chicago,2020-08-27,3,speed,2260.0
Chicago,2020-08-28,4,redlight,2003.0
Chicago,2020-08-28,4,speed,2358.0
Chicago,2020-08-29,5,redlight,2203.0
Chicago,2020-08-29,5,speed,2497.0
Chicago,2020-08-30,6,redlight,1935.0
Chicago,2020-08-30,6,speed,2313.0
Chicago,2020-08-31,0,redlight,1663.0
Chicago,2020-08-31,0,speed,1966.0
Chicago,2020-09-01,1,redlight,1441.0
Chicago,2020-09-01,1,speed,1555.0
Chicago,2020-09-02,2,redlight,1871.0
Chicago,2020-09-02,2,speed,2279.0
Chicago,2020-09-03,3,redlight,1952.0
Chicago,2020-09-03,3,speed,2255.0
Chicago,2020-09-04,4,redlight,2105.0
Chicago,2020-09-04,4,speed,2392.0
Chicago,2020-09-05,5,redlight,2225.0
Chicago,2020-09-05,5,speed,2481.0
Chicago,2020-09-06,6,redlight,1887.0
Chicago,2020-09-06,6,speed,2282.0
Chicago,2020-09-07,0,redlight,1539.0
Chicago,2020-09-07,0,speed,2448.0
Chicago,2020-09-08,1,redlight,1334.0
Chicago,2020-09-08,1,speed,1567.0
Chicago,2020-09-09,2,redlight,1463.0
Chicago,2020-09-09,2,speed,1953.0
Chicago,2020-09-10,3,redlight,1719.0
Chicago,2020-09-10,3,speed,1950.0
Chicago,2020-09-11,4,redlight,1742.0
Chicago,2020-09-11,4,speed,2117.0
Chicago,2020-09-12,5,redlight,1872.0
Chicago,2020-09-12,5,speed,1771.0
Chicago,2020-09-13,6,redlight,2089.0
Chicago,2020-09-13,6,speed,2320.0
Chicago,2020-09-14,0,redlight,1685.0
Chicago,2020-09-14,0,speed,2009.0
Chicago,2020-09-15,1,redlight,1778.0
Chicago,2020-09-15,1,speed,2209.0
Chicago,2020-09-16,2,redlight,1888.0
Chicago,2020-09-16,2,speed,2332.0
Chicago,2020-09-17,3,redlight,2084.0
Chicago,2020-09-17,3,speed,2370.0
Chicago,2020-09-18,4,redlight,2178.0
Chicago,2020-09-18,4,speed,2444.0
Chicago,2020-09-19,5,redlight,2287.0
Chicago,2020-09-19,5,speed,2476.0
Chicago,2020-09-20,6,redlight,2064.0
Chicago,2020-09-20,6,speed,2449.0
Chicago,2020-09-21,0,redlight,1704.0
Chicago,2020-09-21,0,speed,2123.0
Chicago,2020-09-22,1,redlight,1771.0
Chicago,2020-09-22,1,speed,2189.0
Chicago,2020-09-23,2,redlight,1855.0
Chicago,2020-09-23,2,speed,2294.0
Chicago,2020-09-24,3,redlight,1917.0
Chicago,2020-09-24,3,speed,2216.0
Chicago,2020-09-25,4,redlight,2225.0
Chicago,2020-09-25,4,speed,2332.0
Chicago,2020-09-26,5,redlight,2117.0
Chicago,2020-09-26,5,speed,2436.0
Chicago,2020-09-27,6,redlight,1936.0
Chicago,2020-09-27,6,speed,2057.0
Chicago,2020-09-28,0,redlight,1447.0
Chicago,2020-09-28,0,speed,1825.0
Chicago,2020-09-29,1,redlight,1689.0
Chicago,2020-09-29,1,speed,2085.0
Chicago,2020-09-30,2,redlight,1728.0
Chicago,2020-09-30,2,speed,2161.0
Chicago,2020-10-01,3,redlight,1831.0
Chicago,2020-10-01,3,speed,1943.0
Chicago,2020-10-02,4,redlight,2016.0
Chicago,2020-10-02,4,speed,2216.0
Chicago,2020-10-03,5,redlight,1954.0
Chicago,2020-10-03,5,speed,1939.0
